date,product_id,sales,category,region,price,discount,rating,views,clicks,cost_price,selling price,predicted price,country
2059-01-19,P012,89,B,North,57.46,19.35,4,3453,457,38.11,46.34149,57.46000000001351,India
2059-01-20,P017,92,B,North,38.8,8.15,3,1848,174,30.65,35.6378,38.80000000003652,Nepal
2059-01-21,P008,81,E,South,56.13,13.41,3,2044,121,42.72,48.602967,56.12999999996477,Maldives
2059-01-22,P004,74,A,East,63.98,25.88,3,3377,47,38.1,47.421976,63.98000000015123,Bangladesh
2059-01-23,P017,89,C,South,14.67,6.56,5,3496,337,8.11,13.707648,14.669999999837923,Maldives
2059-01-24,P003,88,A,East,49.94,21.43,4,1846,243,28.51,39.237858,49.940000000003,Bangladesh
2059-01-25,P018,87,D,East,63.85,14.76,4,3450,199,49.09,54.425740000000005,63.84999999999624,Bangladesh
2059-01-26,P016,93,E,East,21.65,5.63,1,2399,399,16.02,20.431105,21.650000000171318,Myanmar
2059-01-27,P002,105,D,West,50.4,8.39,2,869,142,42.01,46.17144,50.39999999994977,Iran
2059-01-28,P013,88,C,West,41.21,5.97,1,4589,330,35.24,38.749763,41.21000000001428,Pakistan
2059-01-29,P001,93,B,West,88.11,34.35,4,2685,313,53.76,57.844215,88.11000000000561,Afghanistan
2059-01-30,P003,98,B,North,54.04,5.59,1,1692,357,48.45,51.019164,54.04000000010046,India
2059-01-31,P001,97,B,East,48.36,10.51,5,1041,368,37.85,43.277364,48.3599999998373,Bangladesh
2059-02-01,P002,85,C,North,31.95,1.92,4,3146,32,30.03,31.33656,31.95000000000365,Nepal
2059-02-02,P019,92,D,South,96.17,7.26,1,2092,453,88.91,89.188058,96.17000000004708,Maldives
2059-02-03,P003,97,C,East,96.5,2.03,3,1849,230,94.47,94.54105,96.49999999999515,Myanmar
2059-02-04,P001,80,C,West,43.01,19.69,5,2116,486,23.32,34.541331,43.009999999888365,Afghanistan
2059-02-05,P009,104,D,South,93.61,31.65,3,4134,329,61.96,63.982435,93.61000000010873,Maldives
2059-02-06,P008,105,B,West,65.67,21.52,4,2714,54,44.150000000000006,51.537816,65.66999999996591,Afghanistan
2059-02-07,P005,84,E,South,80.29,21.01,4,2476,70,59.28,63.421071000000005,80.2899999999479,Maldives
2059-02-08,P001,93,C,East,18.09,4.88,2,2121,249,13.21,17.207208,18.09000000010784,Myanmar
2059-02-09,P015,98,C,East,11.92,4.58,4,3505,337,7.34,11.374064,11.920000000025649,Thailand
2059-02-10,P017,86,D,North,56.27,8.16,1,3507,495,48.11,51.678368000000006,56.27000000010235,India
2059-02-11,P015,96,E,West,16.83,6.19,4,3855,286,10.639999999999995,15.788223,16.82999999984125,Afghanistan
2059-02-12,P008,93,C,West,90.25,31.4,3,4786,130,58.85,61.9115,90.25000000007996,Iran
2059-02-13,P003,77,A,East,83.81,42.84,3,4337,240,40.97,47.905796,83.81000000028385,Thailand
2059-02-14,P009,96,E,North,74.33,26.24,3,1514,425,48.09,54.825808,74.32999999998776,India
2059-02-15,P020,80,C,North,12.83,4.34,2,1268,63,8.49,12.273178,12.830000000115474,Bhutan
2059-02-16,P014,101,E,West,51.25,0.89,2,4312,431,50.36,50.793875,51.24999999993484,Pakistan
2059-02-17,P006,85,A,East,17.03,5.46,5,2974,44,11.57,16.100162,17.029999999984494,Myanmar
2059-02-18,P020,90,A,West,93.58,12.1,1,3609,483,81.48,82.25682,93.57999999999032,Pakistan
2059-02-19,P004,105,E,East,65.14,22.61,5,2618,217,42.53,50.411846,65.13999999998131,Bangladesh
2059-02-20,P012,96,B,West,24.09,12.35,3,1953,472,11.74,21.114885,24.089999999974985,Iran
2059-02-21,P003,80,E,East,60.45,14.22,5,1391,121,46.23,51.85401,60.44999999985824,Myanmar
2059-02-22,P003,81,D,North,20.67,6.69,5,1928,435,13.98,19.287177,20.669999999893555,Bhutan
2059-02-23,P017,85,B,North,23.11,4.59,3,2625,16,18.52,22.049251,23.1100000000273,Nepal
2059-02-24,P006,95,A,West,17.29,3.29,1,4019,143,14.0,16.721159,17.290000000133304,Iran
2059-02-25,P015,95,B,North,88.46,32.02,3,302,199,56.43999999999999,60.13510799999999,88.46000000000714,India
2059-02-26,P011,83,A,West,59.11,8.89,2,4529,362,50.22,53.855121,59.10999999999452,Afghanistan
2059-02-27,P018,80,A,North,39.51,6.46,3,4528,152,33.05,36.957654,39.50999999995797,Nepal
2059-02-28,P003,94,A,West,10.06,1.2,4,3396,330,8.860000000000001,9.93928,10.059999999975432,Afghanistan
2059-03-01,P017,89,D,North,52.48,14.31,1,2249,227,38.17,44.970112,52.48000000013543,Nepal
2059-03-02,P011,113,D,East,56.15,1.4,4,2778,192,54.75,55.3639,56.15000000000671,Myanmar
2059-03-03,P006,92,C,North,40.29,6.93,4,4490,42,33.36,37.497903,40.29000000004794,Bhutan
2059-03-04,P005,109,D,East,53.59,14.32,4,373,488,39.27,45.915912000000006,53.58999999983604,Bangladesh
2059-03-05,P010,80,A,North,19.07,2.94,1,2064,315,16.13,18.509342,19.07000000014524,India
2059-03-06,P002,76,E,North,92.99,6.1,1,2402,190,86.89,87.31761,92.99000000010798,India
2059-03-07,P015,80,B,East,33.25,13.08,2,3984,207,20.17,28.9009,33.25000000013242,Thailand
2059-03-08,P011,103,E,South,95.36,28.64,5,4144,314,66.72,68.048896,95.35999999994851,Maldives
2059-03-09,P014,109,A,West,54.36,11.17,5,2623,334,43.19,48.287988,54.359999999845,Pakistan
2059-03-10,P014,84,E,South,87.11,38.39,2,3481,274,48.72,53.668471,87.11000000008329,Indonesia
2059-03-11,P003,87,B,North,61.95,33.31,4,670,387,28.64,41.314455,61.94999999989368,Bhutan
2059-03-12,P016,80,C,West,86.0,15.73,2,1528,497,70.27,72.4722,85.9999999999769,Afghanistan
2059-03-13,P014,73,C,West,10.91,1.82,3,1783,436,9.09,10.711438,10.909999999942322,Iran
2059-03-14,P010,99,D,West,26.78,2.59,5,4174,417,24.19,26.086398000000003,26.77999999983385,Afghanistan
2059-03-15,P008,94,E,West,41.85,7.7,1,4551,352,34.15,38.62755,41.85000000009271,Iran
2059-03-16,P012,92,D,East,36.65,13.13,2,3664,400,23.52,31.837855,36.65000000016047,Thailand
2059-03-17,P005,77,D,South,95.21,23.48,1,4621,189,71.72999999999999,72.854692,95.21000000020749,Maldives
2059-03-18,P013,108,E,South,45.52,10.65,4,1955,409,34.870000000000005,40.67212000000001,45.51999999990202,Maldives
2059-03-19,P012,86,E,East,97.49,30.68,1,724,305,66.81,67.580068,97.49000000010643,Bangladesh
2059-03-20,P003,97,B,South,68.59,36.68,5,4031,149,31.910000000000004,43.431188000000006,68.59000000007686,Maldives
2059-03-21,P017,77,E,North,85.2,59.24,3,4102,47,25.96,34.72752,85.20000000011134,Nepal
2059-03-22,P020,90,E,West,45.45,13.89,3,1147,203,31.56,39.136995,45.449999999943664,Afghanistan
2059-03-23,P005,94,D,North,27.11,6.08,2,4717,68,21.03,25.461712,27.1100000001782,Bhutan
2059-03-24,P006,95,C,North,14.54,2.64,3,1839,450,11.9,14.156144,14.540000000013713,Bhutan
2059-03-25,P013,93,A,South,69.08,24.72,1,841,487,44.36,52.003424,69.08000000010148,Sri Lanka
2059-03-26,P006,96,C,East,97.46,54.74,4,1136,96,42.71999999999999,44.110396,97.45999999998202,Myanmar
2059-03-27,P013,80,E,East,20.64,2.46,2,1186,127,18.18,20.132256,20.64000000007917,Myanmar
2059-03-28,P015,93,A,North,79.46,58.94,1,1198,394,20.52,32.626276000000004,79.46000000021704,India
2059-03-29,P002,93,E,West,42.82,10.45,5,510,23,32.370000000000005,38.34531,42.81999999976114,Iran
2059-03-30,P011,94,B,North,99.41,11.88,5,1489,21,87.53,87.60009199999999,99.40999999990828,Nepal
2059-03-31,P016,92,E,West,88.3,49.41,2,3230,263,38.89,44.67097,88.30000000006024,Iran
2059-04-01,P018,79,A,West,30.77,10.3,1,3642,425,20.47,27.60069,30.77000000001332,Pakistan
2059-04-02,P002,78,B,North,78.92,7.79,3,4575,25,71.13,72.772132,78.92000000013437,India
2059-04-03,P010,69,A,North,76.08,21.75,3,104,376,54.33,59.5326,76.07999999996309,India
2059-04-04,P013,100,B,South,78.71,42.46,4,3429,322,36.24999999999999,45.289734,78.71000000003806,Sri Lanka
2059-04-05,P008,100,D,West,17.45,9.77,1,1776,228,7.68,15.745135,17.450000000075935,Afghanistan
2059-04-06,P007,100,A,North,82.85,50.94,3,1320,223,31.91,40.64621,82.85000000005238,India
2059-04-07,P016,95,D,South,33.53,8.16,1,4124,252,25.37,30.793952,33.53000000006448,Indonesia
2059-04-08,P017,70,D,West,63.14,13.46,1,1889,92,49.68,54.641356,63.14000000003572,Afghanistan
2059-04-09,P009,81,E,North,20.39,6.99,1,223,369,13.4,18.964739,20.390000000062752,Bhutan
2059-04-10,P008,93,C,West,60.23,3.6,5,3852,424,56.63,58.06172,60.2299999998395,Pakistan
2059-04-11,P020,93,B,West,91.58,18.22,3,1064,60,73.36,74.894124,91.5799999999868,Afghanistan
2059-04-12,P005,89,A,East,25.95,11.65,5,2130,231,14.3,22.926825,25.949999999959697,Myanmar
2059-04-13,P005,95,D,South,86.95,26.86,1,3870,299,60.09,63.59523,86.95000000022443,Maldives
2059-04-14,P013,92,E,East,49.19,18.34,2,1377,264,30.85,40.168554,49.190000000090414,Myanmar
2059-04-15,P016,93,A,East,39.01,13.48,2,3909,287,25.53,33.751452,39.01000000016232,Myanmar
2059-04-16,P011,85,E,East,15.14,4.22,5,2622,190,10.920000000000002,14.501092,15.139999999927916,Bangladesh
2059-04-17,P015,101,A,North,57.57,40.71,5,2549,101,16.86,34.133253,57.57000000000955,Nepal
2059-04-18,P017,87,E,East,27.99,3.96,4,255,435,24.03,26.881596,27.98999999996921,Thailand
2059-04-19,P015,78,E,East,94.61,37.49,3,3257,460,57.12,59.140711,94.6100000001075,Bangladesh
2059-04-20,P012,84,C,West,31.43,4.06,4,1367,21,27.37,30.153942,31.42999999988802,Pakistan
2059-04-21,P004,88,D,East,62.81,19.22,4,4522,380,43.59,50.737918,62.81000000014816,Thailand
2059-04-22,P004,102,B,West,60.27,28.28,3,1953,447,31.99,43.225644,60.27000000000304,Pakistan
2059-04-23,P016,91,B,South,40.31,5.21,4,1268,430,35.1,38.209849000000006,40.30999999991887,Indonesia
2059-04-24,P015,90,A,West,86.69,52.05,4,4951,329,34.64,41.567855,86.6900000000069,Afghanistan
2059-04-25,P008,79,A,North,26.49,9.46,1,2307,110,17.029999999999998,23.984046,26.490000000157337,India
2059-04-26,P020,99,C,East,83.54,22.88,2,214,297,60.66000000000001,64.42604800000001,83.5400000001224,Thailand
2059-04-27,P008,85,A,North,28.67,2.74,5,3447,443,25.93,27.884442,28.66999999994218,India
2059-04-28,P011,91,B,South,13.52,6.68,3,677,57,6.84,12.616864,13.519999999989446,Indonesia
2059-04-29,P017,106,D,North,94.95,52.38,3,3819,197,42.57,45.21519,94.9500000001587,Bhutan
2059-04-30,P003,97,C,West,67.36,12.48,2,1622,46,54.88,58.953472,67.36000000001474,Iran
2059-05-01,P007,75,A,East,66.74,9.79,5,2212,219,56.95,60.206154,66.73999999993006,Thailand
2059-05-02,P012,74,C,West,33.85,13.81,4,2055,92,20.04,29.175315,33.84999999988595,Iran
2059-05-03,P001,91,C,North,22.53,5.72,5,2473,335,16.810000000000002,21.241284,22.529999999932294,Bhutan
2059-05-04,P011,80,C,West,73.55,4.41,5,2288,398,69.14,70.306445,73.54999999978725,Afghanistan
2059-05-05,P005,98,A,North,56.69,33.25,1,3596,401,23.44,37.840575,56.69000000031368,Bhutan
2059-05-06,P006,92,E,North,38.61,9.48,5,3547,422,29.13,34.949772,38.60999999995378,Bhutan
2059-05-07,P014,93,A,North,38.51,8.27,1,592,445,30.24,35.325223,38.510000000131136,India
2059-05-08,P017,85,A,North,90.03,29.83,1,2410,490,60.2,63.174051,90.03000000018056,Nepal
2059-05-09,P003,109,A,South,90.07,6.26,5,4435,474,83.80999999999999,84.43161799999999,90.07000000000474,Sri Lanka
2059-05-10,P004,120,A,East,34.72,8.65,5,424,259,26.07,31.71672,34.71999999981124,Thailand
2059-05-11,P001,89,A,West,81.47,4.45,2,3918,223,77.02,77.844585,81.47000000010738,Pakistan
2059-05-12,P004,95,C,West,30.4,12.92,5,3613,329,17.479999999999997,26.47232,30.399999999928596,Iran
2059-05-13,P014,93,C,West,82.72,35.38,3,605,499,47.34,53.453664,82.7199999999352,Iran
2059-05-14,P007,89,A,North,21.37,6.06,2,430,421,15.310000000000002,20.074978,21.370000000027567,Bhutan
2059-05-15,P007,83,D,North,78.23,9.11,2,1827,39,69.12,71.10324700000001,78.23000000005234,Bhutan
2059-05-16,P001,81,D,East,60.01,7.03,1,2519,120,52.98,55.791297,60.01000000016425,Thailand
2059-05-17,P002,80,E,East,20.59,11.39,3,3508,129,9.2,18.244799,20.590000000120764,Thailand
2059-05-18,P003,96,D,East,65.42,4.94,4,1114,200,60.48,62.188252,65.41999999988582,Bangladesh
2059-05-19,P018,87,B,West,27.32,2.64,2,3108,124,24.68,26.598752,27.319999999956075,Iran
2059-05-20,P011,66,B,East,27.47,9.03,2,2777,35,18.44,24.989459,27.47000000011234,Bangladesh
2059-05-21,P012,96,D,North,50.26,3.92,3,4591,258,46.34,48.289808,50.26000000002371,Nepal
2059-05-22,P014,91,A,East,96.79,44.23,1,621,293,52.56000000000001,53.979783000000005,96.79000000017618,Myanmar
2059-05-23,P009,105,D,South,90.3,11.09,3,3847,326,79.21,80.28573,90.3000000000264,Sri Lanka
2059-05-24,P010,95,B,North,84.38,25.3,4,1080,320,59.08,63.03186,84.37999999993059,Bhutan
2059-05-25,P013,77,D,South,86.6,58.82,1,3987,43,27.78,35.66187999999999,86.60000000021634,Sri Lanka
2059-05-26,P003,69,C,East,54.76,10.05,3,4905,163,44.71,49.25662,54.760000000151976,Bangladesh
2059-05-27,P009,85,E,South,43.73,17.97,5,3227,465,25.76,35.871719,43.72999999989981,Indonesia
2059-05-28,P002,86,C,North,89.56,18.22,2,1519,283,71.34,73.242168,89.56000000002894,India
2059-05-29,P008,101,C,West,17.28,6.93,4,215,263,10.35,16.082496000000003,17.27999999984832,Afghanistan
2059-05-30,P007,92,E,North,99.65,13.83,5,4718,459,85.82000000000001,85.86840500000001,99.6499999999877,Bhutan
2059-05-31,P009,103,A,North,59.77,7.52,3,4850,72,52.25,55.275296,59.77000000012349,India
2059-06-01,P013,79,E,North,58.64,36.13,1,1056,330,22.51,37.453368,58.64000000013025,Nepal
2059-06-02,P007,101,A,South,36.28,14.85,4,2627,349,21.43,30.89242,36.27999999998792,Maldives
2059-06-03,P007,99,B,North,25.33,12.25,1,4039,326,13.079999999999998,22.227075,25.330000000247185,Nepal
2059-06-04,P001,72,D,North,71.23,14.58,1,1555,26,56.650000000000006,60.844666,71.23000000008767,Nepal
2059-06-05,P002,105,B,North,42.55,8.55,2,4601,290,34.0,38.911975,42.55000000025532,Nepal
2059-06-06,P017,93,B,East,37.22,12.88,5,527,321,24.34,32.426064,37.21999999994825,Thailand
2059-06-07,P010,96,B,South,24.61,6.24,3,3481,325,18.37,23.074336,24.61000000001879,Sri Lanka
2059-06-08,P015,83,D,East,58.16,22.16,4,1329,288,36.0,45.271744,58.15999999998905,Bangladesh
2059-06-09,P016,105,A,North,62.95,29.94,1,2721,221,33.010000000000005,44.10277000000001,62.95000000022058,Nepal
2059-06-10,P013,80,E,East,49.88,15.38,3,4406,418,34.5,42.208456,49.8800000000776,Myanmar
2059-06-11,P008,100,A,West,11.08,5.13,2,2949,297,5.95,10.511596,11.080000000060911,Afghanistan
2059-06-12,P009,100,A,North,54.25,16.05,1,4772,267,38.2,45.542875,54.25000000025842,Bhutan
2059-06-13,P001,82,C,East,34.48,6.9,2,4916,479,27.58,32.10088,34.480000000286395,Myanmar
2059-06-14,P004,112,D,North,22.48,8.74,3,486,102,13.74,20.515248,22.47999999992116,India
2059-06-15,P018,94,A,West,61.98,4.89,1,1494,407,57.09,58.949178,61.980000000054616,Iran
2059-06-16,P001,98,A,North,70.41,25.31,2,1472,48,45.1,52.589229,70.41000000007588,Bhutan
2059-06-17,P003,77,B,North,56.69,13.08,2,492,416,43.61,49.274948,56.6899999999772,India
2059-06-18,P010,113,C,East,65.29,14.67,4,3858,114,50.620000000000005,55.711957000000005,65.29000000010677,Myanmar
2059-06-19,P002,80,E,North,64.59,4.47,1,3095,289,60.120000000000005,61.702827000000006,64.59000000014734,Bhutan
2059-06-20,P018,102,C,West,21.18,7.36,4,715,445,13.82,19.621152,21.17999999990252,Iran
2059-06-21,P002,82,B,West,29.42,7.97,5,1921,407,21.450000000000003,27.075226,29.41999999985705,Pakistan
2059-06-22,P013,86,B,East,10.85,0.88,5,4984,358,9.97,10.75452,10.849999999949716,Thailand
2059-06-23,P009,100,B,North,98.37,38.41,5,2812,336,59.96000000000001,60.58608300000001,98.36999999999682,Nepal
2059-06-24,P002,102,D,South,29.01,11.75,2,4079,252,17.26,25.601325000000003,29.01000000018458,Indonesia
2059-06-25,P002,79,B,North,83.32,37.59,3,591,192,45.72999999999999,52.000012,83.31999999993454,Nepal
2059-06-26,P005,103,A,South,80.31,41.36,2,2985,211,38.95,47.09378400000001,80.3100000001941,Maldives
2059-06-27,P014,102,D,North,73.45,13.69,4,2269,352,59.760000000000005,63.394695,73.44999999995005,Bhutan
2059-06-28,P003,83,B,West,50.48,12.82,1,163,477,37.66,44.008464,50.47999999999151,Iran
2059-06-29,P014,108,D,West,62.55,22.62,2,727,62,39.92999999999999,48.40119,62.55000000001094,Iran
2059-06-30,P001,77,A,North,26.77,6.72,1,3025,485,20.05,24.971056,26.770000000216303,Nepal
2059-07-01,P009,86,B,North,19.55,4.39,4,2369,169,15.16,18.691755,19.5499999999718,Bhutan
2059-07-02,P016,97,B,West,41.66,10.36,4,567,431,31.3,37.344024,41.65999999988959,Iran
2059-07-03,P017,83,A,North,84.3,7.82,3,1716,392,76.47999999999999,77.70774,84.30000000000769,Bhutan
2059-07-04,P008,95,B,North,60.76,33.96,3,1899,226,26.8,40.125904,60.76000000006309,India
2059-07-05,P015,94,A,East,78.75,2.17,3,4389,181,76.58,77.041125,78.75000000006793,Myanmar
2059-07-06,P008,90,B,East,90.13,30.8,3,349,384,59.33,62.36996,90.12999999995476,Bangladesh
2059-07-07,P007,100,B,East,60.45,3.16,5,680,302,57.290000000000006,58.53978,60.449999999830965,Bangladesh
2059-07-08,P009,90,C,South,43.06,7.12,1,4878,238,35.940000000000005,39.994128,43.06000000013192,Maldives
2059-07-09,P002,94,D,West,87.01,32.33,3,3482,318,54.68000000000001,58.879667000000005,87.0100000000941,Iran
2059-07-10,P010,103,E,North,30.67,13.58,4,1868,250,17.090000000000003,26.505014000000003,30.669999999954086,Bhutan
2059-07-11,P005,100,C,West,12.23,1.38,3,4348,341,10.85,12.061226,12.23000000003041,Iran
2059-07-12,P016,100,C,North,14.56,6.1,3,3835,203,8.46,13.67184,14.560000000028792,India
2059-07-13,P001,80,D,North,62.4,13.86,3,4721,333,48.54,53.75136,62.40000000016949,Bhutan
2059-07-14,P006,97,C,West,90.31,7.65,5,1260,146,82.66,83.401285,90.30999999979808,Iran
2059-07-15,P010,83,A,South,60.78,17.97,5,3193,426,42.81,49.857834,60.77999999990871,Maldives
2059-07-16,P010,79,C,South,46.83,3.74,5,2313,234,43.09,45.078558,46.8299999998418,Sri Lanka
2059-07-17,P019,91,E,South,61.94,30.25,3,1261,472,31.69,43.20315,61.93999999999068,Indonesia
2059-07-18,P013,83,A,South,70.4,17.49,2,4727,465,52.91000000000001,58.08704000000001,70.40000000006069,Indonesia
2059-07-19,P019,100,D,East,78.26,5.29,1,4658,244,72.97,74.120046,78.26000000014517,Thailand
2059-07-20,P003,100,D,West,41.26,3.98,1,2077,53,37.28,39.617852,41.26000000008145,Afghanistan
2059-07-21,P013,73,D,South,44.82,9.06,5,147,394,35.76,40.759308,44.81999999982621,Indonesia
2059-07-22,P004,84,A,South,12.13,4.08,3,2552,59,8.05,11.635096,12.130000000025014,Maldives
2059-07-23,P008,77,D,South,68.47,41.33,1,3712,136,27.14,40.171349,68.47000000020418,Indonesia
2059-07-24,P012,87,D,South,79.91,6.71,1,3476,234,73.2,74.548039,79.91000000007534,Maldives
2059-07-25,P017,97,E,East,55.98,19.28,3,342,184,36.7,45.187056,55.98000000003207,Myanmar
2059-07-26,P001,90,B,North,43.89,8.77,3,3681,128,35.120000000000005,40.040847,43.89000000012586,India
2059-07-27,P002,86,B,South,39.98,13.11,4,444,206,26.87,34.738622,39.97999999984639,Indonesia
2059-07-28,P009,105,B,East,68.05,33.28,4,4111,286,34.77,45.40296,68.05000000017566,Myanmar
2059-07-29,P001,69,D,East,39.77,7.82,1,1484,143,31.950000000000003,36.659986,39.77000000009415,Thailand
2059-07-30,P019,104,A,East,63.92,22.81,1,3980,103,41.11,49.339848,63.92000000025889,Bangladesh
2059-07-31,P017,87,D,North,93.43,6.12,4,3947,224,87.31,87.712084,93.42999999991083,Bhutan
2059-08-01,P005,91,B,West,39.76,9.61,4,4966,458,30.15,35.939064,39.76000000000048,Iran
2059-08-02,P015,87,E,South,16.15,12.87,3,2971,201,3.28,14.071495,16.149999999973197,Indonesia
2059-08-03,P020,107,D,North,88.66,55.04,5,4031,52,33.62,39.861536,88.66000000004053,India
2059-08-04,P012,80,D,East,34.62,10.56,1,439,23,24.059999999999995,30.964128,34.620000000132784,Thailand
2059-08-05,P004,92,D,North,98.97,7.55,2,2307,148,91.42,91.497765,98.97000000006936,Nepal
2059-08-06,P015,97,A,West,85.61,36.22,3,1019,89,49.39,54.602058,85.60999999999365,Iran
2059-08-07,P003,76,E,East,48.42,4.64,1,1817,66,43.78,46.173312,48.420000000109326,Myanmar
2059-08-08,P014,83,E,West,66.54,10.84,2,2965,28,55.7,59.32706400000001,66.53999999997163,Iran
2059-08-09,P004,91,E,West,34.98,4.69,1,4466,98,30.29,33.339437999999994,34.98000000013112,Afghanistan
2059-08-10,P019,83,E,East,17.58,9.45,2,4354,127,8.129999999999999,15.918689999999998,17.5800000000681,Thailand
2059-08-11,P006,84,B,South,57.32,14.95,4,1289,367,42.370000000000005,48.75066,57.31999999989917,Maldives
2059-08-12,P017,89,D,West,48.22,18.05,5,2461,34,30.17,39.51629,48.21999999982488,Afghanistan
2059-08-13,P018,99,E,East,97.29,19.43,4,1893,165,77.86000000000001,78.386553,97.29000000000534,Thailand
2059-08-14,P008,89,C,North,63.77,24.13,3,2837,497,39.64,48.382299,63.770000000079065,Nepal
2059-08-15,P019,103,C,North,77.24,53.12,4,176,265,24.12,36.210112,77.23999999998878,Bhutan
2059-08-16,P020,82,B,West,22.17,7.13,4,500,426,15.040000000000004,20.589279,22.1699999999372,Pakistan
2059-08-17,P012,80,C,East,75.13,6.85,3,1103,301,68.28,69.983595,75.12999999999974,Myanmar
2059-08-18,P017,111,C,West,15.07,4.18,5,4845,377,10.89,14.440074,15.069999999773367,Pakistan
2059-08-19,P019,85,C,South,65.18,12.73,2,2403,10,52.45,56.882586,65.18000000004164,Maldives
2059-08-20,P001,79,B,North,85.47,31.45,1,625,184,54.02,58.589685,85.47000000004167,Bhutan
2059-08-21,P011,75,D,South,53.48,24.23,3,647,367,29.25,40.521796,53.47999999995452,Indonesia
2059-08-22,P010,103,B,West,29.36,4.52,2,3572,83,24.84,28.032928,29.3600000000416,Pakistan
2059-08-23,P016,89,A,South,49.93,24.83,2,858,370,25.1,37.532381,49.93000000007609,Indonesia
2059-08-24,P005,90,A,South,85.7,6.55,2,2856,192,79.15,80.08665,85.70000000007585,Indonesia
2059-08-25,P017,90,C,West,74.3,16.86,2,3313,154,57.44,61.77302,74.2999999999791,Iran
2059-08-26,P009,102,C,West,64.49,20.87,3,1700,385,43.61999999999999,51.030937,64.48999999994996,Pakistan
2059-08-27,P008,90,D,West,72.45,47.23,3,3219,439,25.22000000000001,38.231865000000006,72.45000000007903,Iran
2059-08-28,P010,115,C,South,85.08,11.61,1,843,391,73.47,75.202212,85.08000000002579,Maldives
2059-08-29,P008,93,A,East,23.67,14.84,4,1086,161,8.830000000000002,20.157372,23.669999999982892,Thailand
2059-08-30,P003,103,C,East,85.77,31.32,4,1976,58,54.45,58.906836,85.7700000000244,Thailand
2059-08-31,P012,100,D,East,82.59,8.6,3,4005,327,73.99000000000001,75.48726,82.59000000008865,Myanmar
2059-09-01,P004,92,A,South,52.97,5.12,3,2316,130,47.85,50.257936,52.97000000000743,Indonesia
2059-09-02,P018,86,C,North,46.26,12.24,2,3322,18,34.02,40.597776,46.26000000007401,Bhutan
2059-09-03,P009,95,D,North,93.93,18.87,2,2250,202,75.06,76.205409,93.93000000008236,Nepal
2059-09-04,P004,97,D,West,83.75,29.03,3,196,464,54.72,59.437375,83.74999999983913,Iran
2059-09-05,P002,86,A,East,98.98,18.98,5,3360,285,80.0,80.193596,98.98000000003648,Thailand
2059-09-06,P007,94,A,North,67.76,23.42,2,3927,14,44.34,51.890608,67.7600000002117,India
2059-09-07,P018,104,A,East,12.84,3.12,3,904,357,9.72,12.439392,12.840000000097124,Thailand
2059-09-08,P002,113,D,South,23.85,5.82,1,325,309,18.03,22.46193,23.84999999998016,Sri Lanka
2059-09-09,P002,101,A,West,83.83,37.18,3,1805,307,46.65,52.662006,83.83000000001081,Iran
2059-09-10,P010,111,A,West,67.51,20.49,4,2971,467,47.02000000000001,53.677201,67.50999999995119,Afghanistan
2059-09-11,P003,86,D,West,27.82,6.01,1,1836,29,21.81,26.148018,27.820000000070124,Iran
2059-09-12,P019,99,D,West,11.07,5.52,4,4765,42,5.550000000000001,10.458936,11.069999999778844,Iran
2059-09-13,P002,105,A,West,33.66,7.15,1,2986,326,26.51,31.253309999999995,33.660000000157325,Pakistan
2059-09-14,P003,83,A,West,22.38,4.35,5,2557,270,18.03,21.40647,22.379999999877025,Afghanistan
2059-09-15,P009,87,A,West,88.86,36.72,4,2322,498,52.14,56.230608,88.85999999995516,Iran
2059-09-16,P011,109,D,East,89.45,31.58,3,515,401,57.870000000000005,61.201690000000006,89.44999999996301,Thailand
2059-09-17,P011,82,E,North,85.81,23.77,1,3479,43,62.040000000000006,65.412963,85.81000000017318,Bhutan
2059-09-18,P003,79,B,East,18.51,8.54,5,1590,297,9.970000000000002,16.929246000000003,18.509999999911248,Thailand
2059-09-19,P005,107,C,East,22.15,8.63,1,1497,207,13.519999999999998,20.238455,22.15000000014193,Thailand
2059-09-20,P012,104,B,North,22.2,5.5,2,3740,281,16.7,20.979,22.200000000124884,India
2059-09-21,P015,96,D,East,33.26,8.24,5,4118,371,25.02,30.519376,33.25999999995662,Myanmar
2059-09-22,P017,92,E,West,16.56,2.21,1,1991,415,14.349999999999998,16.194024,16.56000000003496,Iran
2059-09-23,P016,88,D,East,98.34,14.88,3,2111,209,83.46000000000001,83.707008,98.34000000004971,Thailand
2059-09-24,P017,95,A,West,86.96,14.41,2,2889,361,72.55,74.429064,86.95999999998901,Iran
2059-09-25,P015,108,C,North,16.23,8.85,5,1627,492,7.380000000000001,14.793645,16.229999999918657,Bhutan
2059-09-26,P013,94,B,East,22.93,6.74,3,1043,280,16.189999999999998,21.384518,22.93000000004928,Thailand
2059-09-27,P002,114,D,South,33.61,11.0,3,4866,186,22.61,29.9129,33.610000000189096,Sri Lanka
2059-09-28,P017,83,E,East,79.75,11.37,1,3292,113,68.38,70.682425,79.75000000015748,Myanmar
2059-09-29,P001,92,A,North,74.27,41.03,2,1145,95,33.239999999999995,43.797019,74.27000000006205,Nepal
2059-09-30,P010,88,E,South,66.75,15.03,3,694,176,51.72,56.717475,66.74999999992357,Sri Lanka
2059-10-01,P004,81,C,West,92.1,13.1,2,3733,422,79.0,80.0349,92.1000000000656,Afghanistan
